temp,pressure,z_water,z_absorbent,z_co2,z_n2,x_water,x_absorbent,x_co2,x_n2,y_water,y_absorbent,y_co2,y_n2,liquid_fraction,vapour_fraction
399.8782796487212,190812.46945786988,0.5125549633521587,0.08205461168661715,0.04172551122494042,0.3636649137362838,0.25829327795671464,0.5235911817253343,0.21802494492052885,9.059539742383205e-05,0.5483428264586211,0.0199074175450114,0.016910997826935503,0.4148387581694319,0.12338534326740092,0.8766146567325991
373.7349881231785,149563.92017657636,0.660070966957137,0.04699199883267284,0.06099326762370766,0.23194376658648252,0.802122327170536,0.14044909433515607,0.057397980354195355,3.059814011725906e-05,0.5930480362608744,0.002896902344141767,0.06268960259111438,0.3413654588038671,0.3205699294956464,0.6794300705043537
309.3826951831579,248442.1949990443,0.6342105434369296,0.06428060194477439,0.025345988487824798,0.27616286613047125,0.8752902016142943,0.08961260911337778,0.03497734967568772,0.00011983958366486013,0.02253768758544583,7.650479619526057e-06,0.0009090772691146554,0.9765455846987414,0.717292351284456,0.282707648715544
416.2759697213769,129938.31696416019,0.5737801389116793,0.027141523230820894,0.07963290550746024,0.3194454323500395,0.0,0.0,0.0,0.0,0.5737801389116793,0.027141523230820894,0.07963290550746024,0.3194454323500395,0.0,1.0
432.570192694664,229227.39444404142,0.546707481732592,0.04866212092339993,0.07233694464899601,0.3322934526950121,0.0,0.0,0.0,0.0,0.546707481732592,0.04866212092339993,0.07233694464899601,0.3322934526950121,0.0,1.0
330.50117456167936,111168.63148795674,0.6428408699203283,0.07241573948413134,0.021623806646093726,0.2631195839494467,0.8650973185157679,0.10443742819173107,0.030418919742595793,4.6333549905311e-05,0.1410053674343903,0.00011358427298070045,0.0017652152392015619,0.8571158330534275,0.6930549383078819,0.3069450616921181
351.5004350617528,209451.04679345386,0.6879785720724612,0.03625310879200697,0.055976532204076654,0.21979178693145515,0.9211238966506569,0.05345706872107894,0.02533869193838544,8.034268987872416e-05,0.20308098011140144,0.0004721693419274258,0.11969736810159673,0.6767494824450744,0.6753044710727265,0.32469552892727355
382.3194724470377,168944.46317689726,0.52193373455666,0.06220026627182961,0.04024436761625111,0.37562163155525924,0.4819843887911832,0.3658465873716634,0.15210630390739655,6.271992975668837e-05,0.5292657462394335,0.006471234141868861,0.019714043326106837,0.4445489762925908,0.1550719369848551,0.8449280630151448
391.12423507869244,238115.06250256207,0.7087887263391167,0.03402556873857975,0.017812979323789477,0.23937272559851408,0.8385294363477296,0.1284336399315948,0.032992366059717476,4.455766095981442e-05,0.6663037547159151,0.003110644460994293,0.012842328132727763,0.3177432726903623,0.24668197693086408,0.7533180230691359
341.2303640022874,121280.92711495701,0.5151855857204646,0.0569277960434556,0.06852598537690938,0.35936063285917047,0.8302259276201589,0.11535077541307845,0.05437690976723332,4.6387199349943686e-05,0.21156422049911316,0.0006224205174492048,0.08216221249412652,0.705651146489484,0.49077122719338706,0.5092287728066129
319.6187931522727,181528.9160659304,0.6099386600684374,0.05182534512132407,0.036365030715242025,0.3018709640949965,0.8848528500136519,0.077405000639197,0.03765501758961129,8.713174485962807e-05,0.05364846033838572,6.47878365248113e-05,0.033754736004245015,0.9125320158465032,0.6692580148035341,0.33074198519646586
440.762647241354,139872.227803641,0.5742873399797827,0.07675255417823793,0.05209733038209379,0.2968627754598856,0.0,0.0,0.0,0.0,0.5742873399797828,0.07675255417823794,0.0520973303820938,0.2968627754598857,0.0,1.0
425.0059700086713,200886.41199460253,0.6095087522920222,0.06650801727548242,0.06593282780610026,0.2580504026263952,0.0,0.0,0.0,0.0,0.6095087522920222,0.06650801727548242,0.06593282780610026,0.2580504026263952,0.0,1.0
299.1863717585802,158487.46817442589,0.5804327234718949,0.03241409761831165,0.04666519918479026,0.3404879797250032,0.9195196656001097,0.05204538080419549,0.02835640861466641,7.854498102854143e-05,0.020838773714722092,1.6662235392997382e-05,0.07688012980437892,0.902264434245506,0.622683707654196,0.377316292345804
362.9263543486595,219331.6065355204,0.4410559426341205,0.07889154082164168,0.08450425651855767,0.3955482600256801,0.7131271361695976,0.19494540760054455,0.09183704198577211,9.041424408575191e-05,0.26078652971414823,0.001996364381003571,0.07964568654624457,0.6575714193586036,0.39852582400807945,0.6014741759919205
407.99597185105085,102052.06617596559,0.7241379499342293,0.042655108589679004,0.030217200247570873,0.20298974122852087,0.0,0.0,0.0,0.0,0.7241379499342293,0.042655108589679004,0.030217200247570873,0.20298974122852087,0.0,1.0
402.62918619066477,222147.14110172354,0.5735673031397164,0.05578601017594338,0.058020832594484095,0.31262585408985616,0.0,0.0,0.0,0.0,0.5735673031397164,0.05578601017594338,0.058020832594484095,0.31262585408985616,0.0,1.0
357.4853136986494,108736.11725578085,0.643450466543436,0.03575327377766371,0.03820405583828688,0.2825922038406134,0.8825939089856691,0.0849262365778946,0.03245093399930799,2.8920437128134194e-05,0.47392283120844375,0.0008947971211175632,0.0422824162198047,0.48289995545063386,0.41482660396977,0.58517339603023
303.069070070982,202811.14114648663,0.6249220068752765,0.07554874558001756,0.07440249025821687,0.225126757286489,0.8410838280980472,0.10249572328013558,0.05633055954315622,8.988907865899724e-05,0.019273438272741084,4.790838351023902e-05,0.1250369589518388,0.8556416943919157,0.7369687413312935,0.26303125866870647
428.9629233106971,166061.74488225952,0.5569575465656817,0.05338070593774319,0.019570827949792147,0.37009091954678297,0.0,0.0,0.0,0.0,0.5569575465656817,0.05338070593774319,0.019570827949792147,0.37009091954678297,0.0,1.0
445.8603904992342,183454.00531946216,0.5614826942235231,0.029864230025559664,0.027398709151893855,0.38125436659902334,0.0,0.0,0.0,0.0,0.5614826942235231,0.029864230025559664,0.027398709151893855,0.38125436659902334,0.0,1.0
324.79079139977694,147446.5701903915,0.6399585365317761,0.06870630403980613,0.07756711699068547,0.21376804243773223,0.855354297743505,0.09521250584853759,0.04937315865754464,6.003775041281156e-05,0.08363037155909436,0.0002455946475165803,0.1503869952211323,0.7657370385722567,0.7208901345372335,0.2791098654627665
337.0229580923915,240930.37738411222,0.6474282759986818,0.04005054203793407,0.04376553107053042,0.26875565089285375,0.9117737546518667,0.05911548012699915,0.029000608987070506,0.00011015623301105711,0.09460446751880647,0.00018017339562549143,0.07464330700100433,0.8305720520867649,0.6765107514250699,0.3234892485749301
386.8425741791725,127964.46408738848,0.5338740096986293,0.0809101595915854,0.05894869146868587,0.3262671392410994,0.25012698821605084,0.516819090393595,0.2330003595085764,5.356188177777273e-05,0.5774896451945202,0.013905244664464954,0.03219466927308807,0.37641044086792674,0.133233386784124,0.866766613215876
378.427786141634,212563.14318483928,0.5822448300011456,0.04532288374379277,0.08243858326226473,0.2899937029927969,0.7919082361723007,0.14487307828322205,0.06316418514572114,5.4500398803900985e-05,0.4938974539362014,0.003374702919459212,0.09056037489927383,0.41216746824504547,0.2964569785094248,0.7035430214905751
