Temperature,Pressure,z_water,z_ABSORBENT,z_CO2,z_N2,x_water,x_ABSORBENT,x_CO2,x_N2,y_water,y_ABSORBENT,y_CO2,y_N2,LiquidPhaseFraction,VapourPhaseFraction
324.53408179432154,240754.3045227765,0.6315334041509777,0.040022360067814594,0.059220383698120715,0.26922385208308697,0.9092574893801855,0.05917661897968998,0.03145656092577012,0.00010933071435432938,0.052795812391396996,0.00010760198894838437,0.11707625138798629,0.8300203342316685,0.6757308672518183,0.3242691327481817
388.68537732213736,109111.10168939922,0.5173772238753735,0.07140848936513067,0.026656256541609767,0.384558030217886,0.21007171723707008,0.5680275609000194,0.22185142206538286,4.929983196373257e-05,0.5455542704933538,0.025873155868856565,0.008758681783728142,0.419813891850904,0.08398960346666695,0.916010396533333
408.25092496722937,218523.72811431997,0.5491788689326496,0.06729045927524567,0.015299516813829541,0.3682311549782753,0.3192551248737194,0.5214088269114583,0.15925008490347448,8.596331134794583e-05,0.5645772975150688,0.036877292159200596,0.005658874647012049,0.3928865356787187,0.06276818934312588,0.9372318106568741
306.09992841631174,121888.8422519085,0.6323562984913587,0.03681618202477694,0.052735325507819654,0.2780921939760447,0.916461391129181,0.05445504199303858,0.029026536023729815,5.703085405044596e-05,0.03998131075795264,3.817371694834343e-05,0.10216947591115495,0.857811039613944,0.6758567604668309,0.32414323953316915
361.3592653796077,189374.72696823534,0.6373925281036645,0.08242967039346696,0.03898720315657556,0.24119059834629297,0.8230073360376537,0.12762449232038567,0.04929706932746405,7.110231434771155e-05,0.30247366007248144,0.0008812273079477182,0.020384330110288493,0.676260782509551,0.643414410047875,0.35658558995212497
430.25331354886293,169924.96079587145,0.5726224978826939,0.05197016853839159,0.07532825032249094,0.3000790832564235,0.0,0.0,0.0,0.0,0.572622497882694,0.0519701685383916,0.07532825032249095,0.3000790832564236,0.0,1.0
413.36584255099297,252926.27767722588,0.6493232732731848,0.0786450512893498,0.0581008176971227,0.21393085774034262,0.0,0.0,0.0,0.0,0.6493232732731848,0.0786450512893498,0.0581008176971227,0.21393085774034262,0.0,1.0
368.22763745486736,115937.60113919852,0.6013292108662427,0.048196422886103395,0.021212954334914685,0.3292614119127393,0.7305344709488664,0.2048844206767275,0.06455288214511039,2.8226229295672748e-05,0.5639098168254452,0.002817698157391718,0.008661191075490411,0.4246112939416728,0.22457297353535977,0.7754270264646402
308.2948312163353,204889.50630747713,0.47644229172728947,0.06381311582401394,0.07050979963503778,0.38923479281365875,0.8265717987264269,0.11328062526392942,0.06005345122719361,9.412478244964771e-05,0.0252219441161583,6.314228924827938e-05,0.08398514823895353,0.8907297653556402,0.5630753471972354,0.4369246528027646
396.18536527454853,145087.25511106895,0.6789985405653716,0.03332064045593143,0.03252705791965127,0.2551537610590458,0.2738376877838724,0.5074575426754802,0.21866177800502878,4.299153561819526e-05,0.6903661852321562,0.020017726833255915,0.027304654660412674,0.2623114332741753,0.027291397194728617,0.9727086028052714
376.54515267908573,178394.82389021432,0.6129536444041878,0.044206261970102786,0.044430664433166386,0.29840942919254304,0.7919392646078908,0.14981404245729502,0.05820206462241179,4.46283124023685e-05,0.5425721972658105,0.0026787447801666017,0.03901541893278646,0.41573363902123633,0.2822403450806452,0.7177596549193548
326.6543377637863,161906.46374293137,0.4906536911614239,0.07560326471924783,0.07644799103960395,0.3572950530797243,0.8006448343251378,0.1324691429874599,0.06681450253568746,7.151996236368072e-05,0.08001904242910918,0.00027498369416852856,0.08920914326963188,0.8304968308579174,0.569830629641911,0.430169370358089
349.8488514274359,225350.239454268,0.6159250473883002,0.02887695197016001,0.03167995446361602,0.3235180461779237,0.9294420647014603,0.049327323949427876,0.021132332459402867,9.827888970889722e-05,0.17705322774792306,0.00024982340221054507,0.04644487568396599,0.7762520731659004,0.5833045336203986,0.41669546637960136
432.98735550045967,134060.80351620913,0.6415365390107035,0.060288730114698416,0.06479202173650264,0.2333827091380954,0.0,0.0,0.0,0.0,0.6415365390107035,0.060288730114698416,0.06479202173650264,0.23338270913809533,0.0,1.0
434.17076863348484,185883.6618110072,0.4799874849338084,0.07240253323689104,0.07510085658170283,0.3725091252475977,0.0,0.0,0.0,0.0,0.4799874849338084,0.07240253323689104,0.07510085658170283,0.3725091252475977,0.0,1.0
346.3089907169342,164054.54381854506,0.6384126413799822,0.042895049508661034,0.03710215285420418,0.28159015625715256,0.9012776875249919,0.06869948210177722,0.029955813684722516,6.701668850838558e-05,0.2049313328127209,0.00034188631202562714,0.048886924165881286,0.7458398567093724,0.6225081895436575,0.3774918104563425
330.24178110063076,233878.1268991297,0.639371210699901,0.05763009095564485,0.05367194789461792,0.24932675044983627,0.8769538625237773,0.08159096518358615,0.0413488155846301,0.00010635670800642432,0.06969252725667424,0.0001764040827442696,0.08322051020065172,0.8469105584599299,0.7056930123560718,0.2943069876439282
375.3512662947178,134872.98348181648,0.6461591462045908,0.028078792449086905,0.016765865813940763,0.30899619553238156,0.7429985474763543,0.196633529364386,0.060339943941149374,2.797922231763904e-05,0.6320512180599271,0.003523104520261678,0.010417830250777277,0.3540078471684209,0.12715878984081874,0.8728412101591811
394.9729038178921,244396.92944266135,0.5794100298080593,0.05483965184539557,0.027524452796205877,0.33822586555033923,0.5790899288607855,0.3109539950110138,0.10988079765349591,7.527847470522778e-05,0.5794684913359617,0.00806429567508048,0.012483329694818485,0.3999838832941392,0.15443032982919896,0.8455696701708011
311.86373572051525,115123.9830317907,0.6525925278104842,0.08342782877385617,0.060618440080434086,0.2033612033352256,0.8355253836813568,0.10891488250596365,0.05550828046431705,5.145334836273476e-05,0.054508015786411845,9.992126521956787e-05,0.07732570300387442,0.8680663599444942,0.765776199876417,0.23422380012358301
364.6692062020302,197399.20759698143,0.6468354313727468,0.03956803258508444,0.04874835220165551,0.26484818384051323,0.897258067102467,0.07240540502832919,0.030271677339910187,6.485052929375508e-05,0.35225338385616817,0.0009401330694996989,0.07048319536473731,0.5763232877095946,0.5405128736911256,0.45948712630887445
414.53072138130665,142937.7368936548,0.47011689927428957,0.06817095987498761,0.08074958015233279,0.38096256069839,0.0808618432161543,0.6284569803177755,0.2905954494928028,8.572697326531478e-05,0.47628186970538033,0.05929722350284547,0.07742606884673443,0.38699483794503975,0.015590941323399887,0.9844090586766001
426.6623368486762,221710.7852407149,0.6077625111024827,0.03619334241375327,0.06352406262420118,0.2925200838595629,0.0,0.0,0.0,0.0,0.6077625111024827,0.03619334241375327,0.06352406262420118,0.2925200838595629,0.0,1.0
362.5566851273179,128041.85253598262,0.5520310700312256,0.06480714002624155,0.03097588496282697,0.3521859049797058,0.7596896522698275,0.17706547159599437,0.06320508738609279,3.978874808523013e-05,0.43508520429188025,0.0015872738865659597,0.012825554074278739,0.550501967747275,0.3602719139181061,0.6397280860818939
304.92928975075483,193897.53925806144,0.5538587591145188,0.050952379014343026,0.07839099911041558,0.31679786276072264,0.8732393029610817,0.08157437536390692,0.045100120044545895,8.620163048521518e-05,0.022921652850734997,4.64786922856719e-05,0.13373364078586478,0.8432982276710818,0.6243985482306329,0.3756014517693671
411.7780112102628,175039.0665024519,0.6498456710390746,0.07952236184850336,0.04475021231919527,0.22588175479322672,0.19740400077268638,0.5640859789654762,0.23845372388631372,5.629637552363904e-05,0.6861365842619875,0.040654907024063755,0.02921301097097094,0.2439954977429778,0.07425515394086124,0.9257448460591388
392.23099786788225,208383.742171037,0.6836212851386517,0.06128687955439091,0.03453849212266505,0.22055334318429232,0.6738033055164587,0.24144797907990578,0.08470702952315445,4.168596019833354e-05,0.6865982514867226,0.006659191256225792,0.019326599928919618,0.2874159573039605,0.23266736373795255,0.7673326362620474
323.38201367110014,150951.6024505603,0.5606910494714975,0.03174645137041807,0.07089764013886451,0.3366648590192199,0.9161937947985495,0.055115847807376855,0.02862476852358859,6.558887048548183e-05,0.07963433493441596,0.00012361520825098817,0.12810014841931197,0.7921419014380205,0.5750418680522846,0.42495813194771537
344.1226608529687,237565.8092545811,0.5086132212448865,0.07648378141224385,0.019876569090411068,0.3950264282524586,0.8264744733879349,0.13820342462185,0.035220414688534214,0.00010168730168086448,0.11580222820120012,0.00021102348402453425,0.000914738461884862,0.8830720098528906,0.5527315801399733,0.4472684198600268
446.2286296710372,102956.63061562227,0.6355480508320033,0.04695810358971358,0.057328455578535796,0.2601653899997473,0.0,0.0,0.0,0.0,0.6355480508320033,0.04695810358971358,0.057328455578535796,0.26016538999974737,0.0,1.0
440.9298008084297,243161.7541798507,0.5867809712514281,0.06294860431924462,0.045749753173440696,0.30452067125588655,0.0,0.0,0.0,0.0,0.5867809712514281,0.06294860431924462,0.045749753173440696,0.30452067125588655,0.0,1.0
338.78922314941883,106748.87536377646,0.643283174065873,0.03436390152201057,0.0837484587263316,0.23860446568578483,0.9156035383256249,0.05673135982050864,0.027629518105784765,3.558374808176807e-05,0.2300874436961845,0.0004254250761363959,0.16889856022649755,0.6005885710011816,0.6027513191984848,0.3972486808015152
319.1595333516598,215200.1548113185,0.6169454920105636,0.07763278225436807,0.025618299916386603,0.27980342581868173,0.8542960611507301,0.1096693183715039,0.03593597607277087,9.864440499520895e-05,0.04196387106810073,2.429143531128508e-05,0.000623735200370179,0.9573881022962177,0.7078158762660587,0.29218412373394126
388.04776506125927,153597.59213018697,0.5239728743676095,0.049033590164035565,0.06252438017167151,0.36446915529668333,0.2748692704361527,0.4955428064152664,0.22952056090512796,6.736228796475066e-05,0.5443406449647973,0.01252509673959878,0.04887006186352923,0.39426419642843535,0.07558417153886798,0.9244158284611321
406.50078116357327,187081.4136799425,0.5355694414675236,0.029915528111159804,0.051765792928636076,0.3827492374926806,0.16586040933785223,0.5716514388815003,0.2623902876085449,9.786417719043477e-05,0.5364662428834759,0.028601441925457362,0.05125488210783438,0.3836774330832201,0.0024198254176747702,0.9975801745823252
299.61223235726357,172393.36954696337,0.6490134628396481,0.05942662902176381,0.018671807991340758,0.27288810014724735,0.8918086973727801,0.08231853392213861,0.025791236800527056,8.153190127163851e-05,0.018762909822474527,3.5692948277543657e-06,0.0001911160091273914,0.9810424048820913,0.7218986243385981,0.2781013756614019
358.35522378981113,216115.12851000298,0.6750202502124012,0.04504080425947905,0.07210225963965058,0.20783668588846924,0.8988196085954763,0.06855185177815094,0.03255486141263958,7.367821373364002e-05,0.25476011712013696,0.0008907404222860563,0.146366077741791,0.5979830647157854,0.6525175681047405,0.3474824318952595
422.4960641860962,124249.89937957143,0.5363549382705242,0.07459592379629612,0.04010102934204042,0.34894810859113934,0.0,0.0,0.0,0.0,0.5363549382705242,0.07459592379629612,0.04010102934204042,0.34894810859113934,0.0,1.0
419.9405159726739,202439.13491202984,0.699591523502022,0.041036231275647886,0.022328816615045072,0.23704342860728503,0.0,0.0,0.0,0.0,0.699591523502022,0.041036231275647886,0.022328816615045072,0.23704342860728503,0.0,1.0
370.0392459258437,147360.21189851454,0.5528372970689088,0.07057292426005006,0.05487699662335217,0.321712782047689,0.0,0.0,0.0,0.0,0.5528372970689088,0.07057292426005006,0.05487699662335217,0.321712782047689,0.0,1.0
315.9743805602193,250581.95225363597,0.5781269751489162,0.02618938809260726,0.035897246245294806,0.35978639051318173,0.9339777348821401,0.04328149793717965,0.02261362868856098,0.00012713849211935,0.033545586812789074,3.22290753582144e-05,0.056226023670402726,0.9101961604414501,0.6048000279685524,0.39519997203144763
399.1186648532748,118327.14989423985,0.580883053606376,0.055711591783910996,0.06953803068958223,0.29386732392013076,0.1378430826796203,0.589341333090175,0.2727668667398294,4.8717490375381795e-05,0.600506042712944,0.0320762286389348,0.06053668205818794,0.3068810465899332,0.042413140453592235,0.9575868595464078
380.7403318211436,227693.3956798981,0.586088198069483,0.08159718804061414,0.07974975114688278,0.2525648627430201,0.7322371035547578,0.18576016832648412,0.08193655575175773,6.617236700072853e-05,0.4773380713331038,0.0040889968590616665,0.07812253897489828,0.44045039283293586,0.42664001423831494,0.5733599857616851
335.59631026536226,131670.104813925,0.5099506791774183,0.05297956939786673,0.04339060495607555,0.3936791464686394,0.8496231364248823,0.10322340813103638,0.047097240372522456,5.621507155840917e-05,0.153706780019351,0.00028450791416991753,0.03950313564457226,0.8065055764219073,0.5119062023460667,0.48809379765393335
350.3994863256812,180844.0272200969,0.5422670708969235,0.06625348530709743,0.06597631223499775,0.3255031315609813,0.8220893961256167,0.12111218093959594,0.056726543597314806,7.187933734629389e-05,0.20851480225487262,0.0008219150879364509,0.07700878173048106,0.7136545009268603,0.5439473406755158,0.4560526593244843
438.3004392758012,159632.35587584786,0.7181573205348104,0.03767988529056311,0.028524423921480774,0.2156383702531457,0.0,0.0,0.0,0.0,0.7181573205348104,0.03767988529056311,0.028524423921480774,0.2156383702531457,0.0,1.0
439.6021048501134,198553.29813198186,0.5916340657137333,0.06967035109177233,0.05524682428687811,0.28344875890761617,0.0,0.0,0.0,0.0,0.5916340657137333,0.06967035109177233,0.05524682428687811,0.28344875890761617,0.0,1.0
351.7135922834277,141700.44702450978,0.5663574733678252,0.03825495129451156,0.02160597269423306,0.37378160264343024,0.8886047357652568,0.08241410504190251,0.028928544046082576,5.26151467582542e-05,0.2900392200704988,0.00038967932978563324,0.015327067140358523,0.694244033459357,0.46163410028157464,0.5383658997184253
334.4565905109048,245550.5307829706,0.5387756430730224,0.08498452628031374,0.06902293974533677,0.30721689090132714,0.800448056154999,0.13288764025090574,0.0665511739159162,0.00011312967814287258,0.07629224252982392,0.0003199077032408605,0.07339157246696333,0.8499962773000359,0.6386517816213806,0.3613482183786194
379.5973946675658,113887.18235733686,0.6618078976403922,0.053583705183118585,0.03647482610307634,0.2481335710734129,0.4622174320695702,0.38171251236417175,0.15604316164079324,2.689398743556825e-05,0.6892544075602911,0.008461356600271329,0.02003249005232305,0.2822517457785926,0.12089004383790669,0.8791099561620933
398.0315593704581,232724.81771676103,0.7242005171440542,0.02770172443240881,0.04267043327912688,0.20542732514441014,0.6398277472255983,0.25842684951266753,0.10170557963157058,3.982367276237928e-05,0.7311290045347865,0.008755136316495613,0.03782261013063655,0.2222932490145833,0.07588600195580224,0.9241139980441978
314.89101795107126,136110.07178463042,0.5223717853147536,0.05819072209298611,0.08012225548736751,0.33931523710489275,0.8495191248371904,0.09881182348987783,0.05161045053432867,5.8601138603319194e-05,0.054749049191235244,0.0001271272390758922,0.12087688385580546,0.8242469397138832,0.5883748652004225,0.4116251347995775
371.2613349482417,184729.86343394732,0.5493224261701106,0.04257809158414602,0.02909933127462864,0.37900015097111467,0.810436125064808,0.1394462504098712,0.05006062098233148,5.7003542662660436e-05,0.43892719246474066,0.0016235837301270479,0.020237190047097606,0.5392120337581727,0.29715364562771207,0.7028463543722879
421.1495304182172,165292.12131605018,0.5976559423934668,0.07302298836410046,0.06545854487456382,0.26386252436786894,0.10898136191987784,0.6150380150775053,0.2759118650221382,6.875798047832119e-05,0.6021932655144053,0.06799040142205098,0.06350449456472682,0.26631183849881684,0.009199540984048848,0.9908004590159512
423.6385709941387,238721.85911623528,0.5200672550499439,0.04634806236252189,0.08323282277211548,0.3503518598154187,0.0,0.0,0.0,0.0,0.5200672550499439,0.04634806236252189,0.08323282277211548,0.3503518598154187,0.0,1.0
359.49451319873333,101717.3814198235,0.5855900250282138,0.07681138256564737,0.046326809925958515,0.29127178248018026,0.7361246631293097,0.18819092073916527,0.07565552116920066,2.889496232457167e-05,0.4843072330725969,0.0018729449061025347,0.026593851474357902,0.4872259705469427,0.4022072337598184,0.5977927662401816
298.2976869940758,209540.31746402616,0.6780798126943409,0.03119371643289924,0.06289475180208684,0.227831719070673,0.9310216158317163,0.04308945923845284,0.025790929464900178,9.799546492970521e-05,0.015136959094829039,1.580284414977296e-05,0.16014128659611832,0.8247059514649056,0.7238278845738544,0.2761721154261456
405.19867618381977,149711.82782342657,0.5952703212667256,0.06167161533609033,0.02489598014391959,0.31816208325326445,0.18887137343871896,0.5788459179489148,0.23222158896087242,6.111966482837814e-05,0.6120424517145442,0.04032777349289516,0.016339628866841538,0.33129014592516876,0.03963439684052894,0.9603656031594711
386.83919002115726,192741.2515934324,0.5653434740379453,0.08078597582876683,0.019247256182134152,0.33462329395115376,0.6343043855152423,0.29757519613312844,0.06806672906123096,5.3689617276210954e-05,0.5423390590214544,0.008468062852445016,0.002961749060222174,0.44623112895683636,0.2501422644114112,0.7498577355885888
317.93788373470306,176279.1332875262,0.6798597220983356,0.04940357815474272,0.05124855284579098,0.2194881469011307,0.8985503918119201,0.06656388845538913,0.03480518282240396,8.053691020155456e-05,0.05134591961289253,8.509605847873206e-05,0.0985065590177486,0.8500624253111251,0.7418678997928978,0.2581321002071022
339.87301610410213,220555.02300742082,0.6321903579123318,0.06613086409866811,0.03938031787052751,0.2622984601184726,0.861429707490883,0.09520278629263394,0.04326651477888588,0.00010099143013184648,0.11252209819715955,0.00022701626064109567,0.03057060353487824,0.8566802820242444,0.6939016953042563,0.3060983046957438
442.0173366367817,129281.39388972195,0.49663826921023424,0.034704365544021135,0.0724742356594652,0.39618312958627944,0.0,0.0,0.0,0.0,0.49663826921023424,0.034704365544021135,0.0724742356594652,0.39618312958627944,0.0,1.0
447.3711092993617,217277.63075904222,0.6540630485024304,0.07497877130284905,0.03045865505002439,0.24049952514469625,0.0,0.0,0.0,0.0,0.6540630485024304,0.07497877130284905,0.03045865505002439,0.24049952514469625,0.0,1.0
345.2619774416089,123022.17117170803,0.585584214553237,0.0444862954877317,0.06409950898960233,0.30582998096942904,0.877952325448216,0.08351606553696654,0.038487913945192374,4.36950696252379e-05,0.25686445319064544,0.0006037507828822314,0.0928955270824851,0.6496362689439872,0.5292644987056978,0.4707355012943022
322.06744112819433,188244.58630689187,0.5324475766438991,0.05975234190002084,0.04512217816896737,0.36267790328711275,0.8512116873520288,0.09975089640318295,0.0489487612530426,8.865499174573391e-05,0.05706670074659964,0.00010149904917877294,0.039415499289213916,0.9034163009150076,0.5986071610541972,0.4013928389458028
390.9289200678468,171164.97096118983,0.6144280739314854,0.0293037130497396,0.07767028946429491,0.2785979235544801,0.3603553530045174,0.4366045020344399,0.2029880250083683,5.2119952674440834e-05,0.6246391603015804,0.012934448692051856,0.0726338171634647,0.28979257384290324,0.038636821811096844,0.9613631781889032
410.56940899044275,214036.69455600902,0.6060162125434726,0.047542839460074905,0.07147468254901469,0.2749662654474378,0.20832448067817186,0.5419486943817977,0.2496437536836563,8.307125637411138e-05,0.6206315447824675,0.02937322402277749,0.06492689701389098,0.28506833418086397,0.03544768817081896,0.964552311829181
303.70766731351614,154825.69855801994,0.5031714917346835,0.07895461805164815,0.034022862166166304,0.38385102804750204,0.8142633418576274,0.130326812263639,0.055337346150861166,7.249972782600713e-05,0.025113790372133904,1.0495699265339331e-05,0.001268698997233475,0.9736070149314385,0.6057884724925139,0.3942115275074861
363.6404509022832,241998.96430245135,0.5636311863455921,0.03281332682818175,0.05660615014843643,0.3469493366777897,0.8987728974025537,0.07036964066486014,0.03076869640850205,8.876552408433505e-05,0.2781594409479777,0.0008230787989385455,0.07861434182504803,0.6424031384280359,0.45998317056876264,0.5400168294312374
427.7498998567462,107976.3114136993,0.7087284465320408,0.0642103300243616,0.020246934723109008,0.20681428872048857,0.0,0.0,0.0,0.0,0.7087284465320408,0.0642103300243616,0.02024693472310901,0.20681428872048857,0.0,1.0
415.83235977590084,182009.6387430327,0.6062123543117195,0.03642216479405761,0.03747465954162181,0.31989082135260105,0.0,0.0,0.0,0.0,0.6062123543117196,0.03642216479405762,0.03747465954162182,0.3198908213526011,0.0,1.0
365.9833393394947,158401.5183940879,0.6220034321211279,0.06780829453840853,0.07438067421317102,0.23580759912729266,0.8094387279451695,0.13197774031754037,0.058539181078685755,4.435065860444017e-05,0.4302108541911173,0.002147110628450799,0.09059043232284814,0.47705160285758386,0.5057449391349261,0.49425506086507387
310.72398878633976,228858.37306156754,0.6363063045870513,0.051664714273065335,0.01624809610657394,0.29578088503330946,0.9025013752891156,0.07421917513576459,0.02316926074640039,0.00011018882866177647,0.026625637880422215,7.038194721571776e-06,0.00039618622384515745,0.9729711377011433,0.6960812369462237,0.3039187630537763
393.8299938440323,130439.90147343138,0.5015446226671337,0.08309469098225236,0.05424686593934894,0.36111382041126494,0.17581410643539852,0.5695785272095895,0.25454230009197254,6.506690561566142e-05,0.5425246537608914,0.021890346465069786,0.02904777432684335,0.40653722536635306,0.11175034749514268,0.8882496525048573
374.2641336321831,249416.68271402596,0.4921001710463315,0.05633015863597393,0.05989558964036405,0.3916740806773305,0.7632810835045369,0.1649370179995931,0.07169130881133229,9.058968453764202e-05,0.35728065258803754,0.002335486415348944,0.05403126399854993,0.5863525969980636,0.33206742700729264,0.6679325729927074
329.15844567120075,119557.06560637336,0.6946984951756894,0.025870656333863738,0.027894295323640107,0.25153655316680673,0.9455402201705819,0.03742168266508519,0.016983376912994397,5.472016702417871e-05,0.13486882703023087,9.102482368007888e-05,0.05224533115357762,0.8127948171806845,0.6905753340781023,0.30942466592189766
347.5310525596142,201273.23123115348,0.6297817158233374,0.07113166712224483,0.08132716652937234,0.21775945052504542,0.8443883034309569,0.10395956085199656,0.05157554032936065,7.659538768577441e-05,0.16993313851413044,0.0007896501507760767,0.14507750678325626,0.6841997045518373,0.681807481400065,0.318192518599935
435.37981025874615,148590.7617519144,0.5844619085639715,0.04065738942474127,0.04823324639350176,0.32664745561778546,0.0,0.0,0.0,0.0,0.5844619085639715,0.04065738942474127,0.048233246393501766,0.32664745561778546,0.0,1.0
431.8526900410652,247864.77922601625,0.6814091363642365,0.03205921543762088,0.020568614797666668,0.265963033400476,0.0,0.0,0.0,0.0,0.6814091363642365,0.03205921543762088,0.020568614797666668,0.265963033400476,0.0,1.0
348.7017297297716,111472.05109797651,0.5051894147507846,0.06062919782474637,0.05855129014700652,0.3756300972774625,0.7896654880534156,0.14529581721774154,0.06499903510753782,3.965962130502172e-05,0.304808118913621,0.0009911175069265837,0.05400958132974391,0.6401911822497085,0.4132788498041564,0.5867211501958436
327.96105989813805,201057.2278531501,0.5759570935647934,0.04735945923253894,0.033316660737618804,0.3433667864650488,0.8873607414665199,0.0766224778841779,0.035921132860689715,9.564778861253161e-05,0.07299676654570253,9.560240309398275e-05,0.02911007497807996,0.8977975560731234,0.6176112187035225,0.38238878129647746
377.8550718277693,139466.6977194487,0.651372144408524,0.07597325639799238,0.07020459124818446,0.20245000794529916,0.6511828084293247,0.2441612441480785,0.10462791018349582,2.8037240110303577e-05,0.6514515971369452,0.005395046324161817,0.055759230032108975,0.2873941265063602,0.29559548511083633,0.7044045148891637
397.402361497283,182227.1029107389,0.614028443293646,0.065091300457716,0.07689579541794955,0.24398446083068848,0.30953151057107353,0.47317018167213537,0.21724156107345988,5.674668333125808e-05,0.6501183269826583,0.01672457561983763,0.06026159712417719,0.272895500273327,0.10596383051245037,0.8940361694875496
